student_id,resource_type,time_spent,completion
1360,pdf,50,1
1361,pdf,113,0
1362,pdf,104,0
1363,pdf,72,1
1364,pdf,49,0
1365,pdf,78,1
1366,pdf,50,1
1367,pdf,75,2
1368,pdf,113,1
1369,pdf,97,2
1370,pdf,74,1
1371,pdf,88,2
1372,pdf,104,2
1373,pdf,87,0
1374,pdf,87,0
1375,pdf,47,1
1376,pdf,77,2
1377,pdf,40,1
1378,pdf,100,1
1379,pdf,78,1
1380,pdf,107,1
1381,pdf,74,2
1382,pdf,109,0
1383,pdf,40,0
1384,pdf,56,2
1385,pdf,58,1
1386,pdf,113,1
1387,pdf,95,1
1388,pdf,45,1
1389,pdf,83,1
1390,pdf,42,0
1391,pdf,59,1
1392,pdf,87,0
1393,pdf,69,0
1394,pdf,42,0
1395,pdf,59,0
1396,pdf,61,2
1397,pdf,87,1
1398,pdf,99,2
1399,pdf,101,1
1400,pdf,88,0
1401,pdf,40,1
1402,pdf,70,0
1403,pdf,106,2
1404,pdf,117,1
1405,pdf,43,0
1406,pdf,95,2
1407,pdf,50,1
1408,pdf,104,0
1409,pdf,66,2
1410,pdf,64,1
1411,pdf,84,2
1412,pdf,49,0
1413,pdf,69,2
1414,pdf,93,0
1415,pdf,76,1
1416,pdf,113,0
1417,pdf,82,1
1418,pdf,43,0
1419,pdf,91,2
1420,pdf,93,2
1421,pdf,84,2
1422,pdf,111,1
1423,pdf,88,0
1424,pdf,55,2
1425,pdf,99,1
1426,pdf,97,1
1427,pdf,115,1
1428,pdf,75,0
1429,pdf,94,0
1430,pdf,60,2
1431,pdf,58,0
1432,pdf,49,2
1433,pdf,98,0
1434,pdf,81,1
1435,pdf,86,0
1436,pdf,55,1
1437,pdf,115,2
1438,pdf,41,2
1439,pdf,61,1
1440,pdf,109,2
1441,pdf,67,1
1442,pdf,43,0
1443,pdf,73,2
1444,pdf,47,0
1445,pdf,74,2
1446,pdf,85,1
1447,pdf,57,2
1448,pdf,42,0
1449,pdf,120,0
1450,pdf,50,0
1451,pdf,110,2
1452,pdf,50,0
1453,pdf,106,2
1454,pdf,92,0
1455,pdf,70,2
1456,pdf,56,2
1457,pdf,69,2
1458,pdf,42,0
1459,pdf,54,2
1460,pdf,105,1
1461,pdf,115,1
1462,pdf,48,1
1463,pdf,59,0
1464,pdf,115,2
1465,pdf,116,1
1466,pdf,48,1
1467,pdf,93,2
1468,pdf,76,0
1469,pdf,106,0
1470,pdf,113,0
1471,pdf,95,1
1472,pdf,90,1
1473,pdf,107,1
1474,pdf,56,2
1475,pdf,92,1
1476,pdf,64,2
1477,pdf,56,2
1478,pdf,85,0
1479,pdf,73,2
1480,pdf,60,1
1481,pdf,56,0
1482,pdf,71,2
1483,pdf,55,2
1484,pdf,105,0
1485,pdf,68,1
1486,pdf,43,2
1487,pdf,53,0
1488,pdf,105,0
1489,pdf,109,2
1490,pdf,98,2
1491,pdf,88,0
1492,pdf,116,0
1493,pdf,101,1
1494,pdf,76,1
1495,pdf,77,0
1496,pdf,60,2
1497,pdf,46,2
1498,pdf,99,2
1499,pdf,90,0
1500,pdf,101,0
1501,pdf,57,0
1502,pdf,70,2
1503,pdf,56,2
1504,pdf,82,0
1505,pdf,87,1
1506,pdf,70,2
1507,pdf,116,0
1508,pdf,61,1
1509,pdf,98,1
1510,pdf,99,1
1511,pdf,108,1
1512,pdf,40,2
1513,pdf,76,1
1514,pdf,59,0
1515,pdf,108,1
1516,pdf,75,2
1517,pdf,71,0
1518,pdf,40,2
1519,pdf,66,2
1520,pdf,116,2
1521,pdf,58,1
1522,pdf,49,0
1523,pdf,50,0
1524,pdf,90,0
1525,pdf,80,2
1526,pdf,41,1
1527,pdf,41,0
1528,pdf,42,0
1529,pdf,116,0
1530,pdf,113,1
1531,pdf,64,0
1532,pdf,72,2
1533,pdf,73,0
1534,pdf,76,2
1535,pdf,93,1
1536,pdf,58,0
1537,pdf,99,2
1538,pdf,75,1
1539,pdf,47,1
1540,pdf,68,2
1541,pdf,118,1
1542,pdf,55,1
1543,pdf,111,1
1544,pdf,100,0
1545,pdf,44,1
1546,pdf,69,0
1547,pdf,77,2
1548,pdf,119,1
1549,pdf,113,0
1550,pdf,55,1
1551,pdf,58,2
1552,pdf,111,1
1553,pdf,89,2
1554,pdf,100,0
1555,pdf,60,1
1556,pdf,55,0
1557,pdf,109,0
1558,pdf,50,1
1559,pdf,86,0
1560,pdf,52,0
1561,pdf,116,1
1562,pdf,49,0
1563,pdf,79,0
1564,pdf,54,0
1565,pdf,97,0
1566,pdf,95,0
1567,pdf,84,1
1568,pdf,113,2
1569,pdf,115,1
1570,pdf,90,1
1571,pdf,74,0
1572,pdf,60,0
1573,pdf,118,2
1574,pdf,109,2
1575,pdf,95,1
1576,pdf,87,0
1577,pdf,104,0
1578,pdf,101,1
1579,pdf,68,1
1580,pdf,57,1
1581,pdf,57,0
1582,pdf,45,0
1583,pdf,88,2
1584,pdf,99,0
1585,pdf,85,1
1586,pdf,74,1
1587,pdf,47,2
1588,pdf,89,1
1589,pdf,75,1
1590,pdf,44,2
1591,pdf,101,2
1592,pdf,68,2
1593,pdf,115,1
1594,pdf,77,2
1595,pdf,67,2
1596,pdf,80,1
1597,pdf,120,0
1598,pdf,49,2
1599,pdf,114,1
1600,pdf,108,2
1601,pdf,66,2
1602,pdf,97,1
1603,pdf,73,1
1604,pdf,110,1
1605,pdf,49,2
1606,pdf,73,2
1607,pdf,79,1
1608,pdf,107,0
1609,pdf,46,1
1610,pdf,42,2
1611,pdf,100,0
1612,pdf,104,2
1613,pdf,96,0
1614,pdf,95,1
1615,pdf,58,1
1616,pdf,115,1
1617,pdf,100,0
1618,pdf,45,2
1619,pdf,47,2
1620,pdf,63,0
1621,pdf,110,2
1622,pdf,93,0
1623,pdf,101,0
1624,pdf,74,1
1625,pdf,76,2
1626,pdf,70,1
1627,pdf,91,0
1628,pdf,99,1
1629,pdf,82,0
1630,pdf,52,2
1631,pdf,79,0
1632,pdf,86,2
1633,pdf,73,1
1634,pdf,119,0
1635,pdf,99,2
1636,pdf,52,2
1637,pdf,89,1
1638,pdf,113,0
1639,pdf,42,1
1640,pdf,89,1
1641,pdf,51,2
1642,pdf,62,1
1643,pdf,96,0
1644,pdf,98,0
1645,pdf,69,0
1646,pdf,44,1
1647,pdf,59,1
1648,pdf,112,1
1649,pdf,115,0
1650,pdf,44,0
1651,pdf,60,0
1652,pdf,80,0
1653,pdf,54,1
1654,pdf,116,1
1655,pdf,40,1
1656,pdf,59,2
1657,pdf,68,1
1658,pdf,40,2
1659,pdf,62,0
1660,pdf,110,1
1661,pdf,45,1
1662,pdf,51,1
1663,pdf,44,1
1664,pdf,106,2
1665,pdf,67,1
1666,pdf,74,0
1667,pdf,65,1
1668,pdf,90,1
1669,pdf,110,2
1670,pdf,64,1
1671,pdf,88,2
1672,pdf,107,2
1673,pdf,42,2
1674,pdf,88,1
1675,pdf,108,2
1676,pdf,70,0
1677,pdf,95,2
1678,pdf,112,0
1679,pdf,108,2
1680,pdf,40,2
1681,pdf,87,0
1682,pdf,82,2
1683,pdf,117,2
1684,pdf,63,0
1685,pdf,89,2
1686,pdf,117,2
1687,pdf,82,0
1688,pdf,60,2
1689,pdf,105,0
1690,pdf,116,1
1691,pdf,82,0
1692,pdf,40,0
1693,pdf,55,0
1694,pdf,70,0
1695,pdf,118,1
1696,pdf,72,0
1697,pdf,85,0
1698,pdf,62,1
1699,pdf,72,2
1700,pdf,114,0
1701,pdf,100,2
1702,pdf,86,1
1703,pdf,65,1
1704,pdf,104,1
1705,pdf,42,2
1706,pdf,83,1
1707,pdf,106,2
1708,pdf,72,1
1709,pdf,52,2
1710,pdf,106,1
1711,pdf,75,2
1712,pdf,71,1
1713,pdf,74,2
1714,pdf,56,0
1715,pdf,95,2
1716,pdf,83,1
1717,pdf,41,0
1718,pdf,103,1
1719,pdf,98,0
1720,pdf,62,2
1721,pdf,41,2
1722,pdf,91,2
1723,pdf,78,1
1724,pdf,114,0
1725,pdf,116,2
1726,pdf,62,0
1727,pdf,100,0
1728,pdf,86,2
1729,pdf,54,2
1730,pdf,81,2
1731,pdf,51,1
1732,pdf,40,0
1733,pdf,89,0
1734,pdf,65,0
1735,pdf,82,0
1736,pdf,75,0
1737,pdf,81,2
1738,pdf,109,0
1739,pdf,48,2
1740,pdf,107,1
1741,pdf,83,2
1742,pdf,80,2
1743,pdf,57,0
1744,pdf,95,2
1745,pdf,42,2
1746,pdf,89,2
1747,pdf,97,1
1748,pdf,115,2
1749,pdf,51,0
1750,pdf,116,0
1751,pdf,72,2
1752,pdf,55,2
1753,pdf,79,0
1754,pdf,65,1
1755,pdf,62,1
1756,pdf,96,1
1757,pdf,64,0
1758,pdf,120,2
1759,pdf,92,1
1760,pdf,50,1
1761,pdf,63,2
1762,pdf,57,0
1763,pdf,68,0
1764,pdf,96,2
1765,pdf,77,2
1766,pdf,51,2
1767,pdf,60,2
1768,pdf,72,1
1769,pdf,43,1
1770,pdf,104,2
1771,pdf,70,0
1772,pdf,81,2
1773,pdf,114,1
1774,pdf,115,1
1775,pdf,81,0
1776,pdf,111,1
1777,pdf,67,1
1778,pdf,74,0
1779,pdf,62,1
1780,pdf,85,2
1781,pdf,78,1
1782,pdf,119,0
1783,pdf,101,1
1784,pdf,87,0
1785,pdf,75,2
1786,pdf,40,0
1787,pdf,68,0
1788,pdf,107,2
1789,pdf,115,0
1790,pdf,120,2
1791,pdf,76,1
1792,pdf,69,2
1793,pdf,81,0
1794,pdf,95,1
1795,pdf,77,2
1796,pdf,64,1
1797,pdf,109,1
1798,pdf,72,1
1799,pdf,103,0
1800,pdf,115,1
1801,pdf,113,2
1802,pdf,93,1
1803,pdf,61,2
1804,pdf,96,0
1805,pdf,45,1
1806,pdf,105,0
1807,pdf,47,0
1808,pdf,107,2
1809,pdf,97,2
1810,pdf,70,0
1811,pdf,69,0
1812,pdf,84,0
1813,pdf,100,2
1814,pdf,115,2
1815,pdf,81,2
1816,pdf,58,2
1817,pdf,84,0
1818,pdf,82,0
1819,pdf,118,1
1820,pdf,118,1
1821,pdf,108,1
1822,pdf,67,2
1823,pdf,101,2
1824,pdf,47,2
1825,pdf,111,0
1826,pdf,96,2
1827,pdf,104,0
1828,pdf,120,0
1829,pdf,47,2
1830,pdf,62,2
1831,pdf,42,2
1832,pdf,103,1
1833,pdf,43,1
1834,pdf,101,1
1835,pdf,47,1
1836,pdf,55,0
1837,pdf,41,0
1838,pdf,64,1
1839,pdf,44,1
1840,pdf,81,1
1841,pdf,120,0
1842,pdf,101,2
1843,pdf,84,2
1844,pdf,119,2
1845,pdf,61,0
1846,pdf,115,0
1847,pdf,119,0
1848,pdf,68,0
1849,pdf,64,1
1850,pdf,97,2
1851,pdf,40,1
1852,pdf,63,0
1853,pdf,89,1
1854,pdf,118,1
1855,pdf,78,1
1856,pdf,82,0
1857,pdf,48,2
1858,pdf,113,2
1859,pdf,117,1
1860,pdf,112,2
1861,pdf,69,1
1862,pdf,113,1
1863,pdf,69,1
1864,pdf,111,0
1865,pdf,74,2
1866,pdf,96,1
1867,pdf,64,0
1868,pdf,78,1
1869,pdf,55,2
1870,pdf,69,0
1871,pdf,49,2
1872,pdf,68,2
1873,pdf,100,2
1874,pdf,69,2
1875,pdf,71,1
1876,pdf,116,2
1877,pdf,63,2
1878,pdf,102,2
1879,pdf,90,1
1880,pdf,90,2
1881,pdf,95,2
1882,pdf,68,0
1883,pdf,75,1
1884,pdf,99,2
1885,pdf,112,0
1886,pdf,101,2
1887,pdf,76,0
1888,pdf,67,1
1889,pdf,53,0
1890,pdf,70,1
1891,pdf,89,2
1892,pdf,71,2
1893,pdf,61,1
1894,pdf,119,1
1895,pdf,116,0
1896,pdf,65,1
1897,pdf,102,0
1898,pdf,120,0
1899,pdf,115,2
1900,pdf,55,0
1901,pdf,81,1
1902,pdf,69,2
1903,pdf,81,1
1904,pdf,105,2
1905,pdf,88,1
1906,pdf,65,2
1907,pdf,57,2
1908,pdf,64,2
1909,pdf,62,0
1910,pdf,99,1
1911,pdf,91,1
1912,pdf,91,2
1913,pdf,89,0
1914,pdf,117,0
1915,pdf,97,0
1916,pdf,85,2
1917,pdf,89,1
1918,pdf,108,1
1919,pdf,49,2
1920,pdf,119,2
1921,pdf,50,0
1922,pdf,117,2
1923,pdf,95,2
1924,pdf,57,2
1925,pdf,51,0
1926,pdf,97,0
1927,pdf,92,0
1928,pdf,120,2
1929,pdf,50,2
1930,pdf,82,0
1931,pdf,83,0
1932,pdf,92,1
1933,pdf,76,0
1934,pdf,82,0
1935,pdf,111,0
1936,pdf,79,2
1937,pdf,98,1
1938,pdf,57,1
1939,pdf,110,2
1940,pdf,46,0
1941,pdf,64,2
1942,pdf,81,1
1943,pdf,65,0
1944,pdf,77,1
1945,pdf,41,2
1946,pdf,101,1
1947,pdf,68,1
1948,pdf,102,1
1949,pdf,49,2
1950,pdf,76,0
1951,pdf,40,2
1952,pdf,90,0
1953,pdf,90,1
1954,pdf,79,2
1955,pdf,91,1
1956,pdf,41,2
1957,pdf,115,0
1958,pdf,80,2
1959,pdf,107,1
1960,pdf,96,2
1961,pdf,115,0
1962,pdf,89,1
1963,pdf,64,0
1964,pdf,66,2
1965,pdf,88,1
1966,pdf,73,1
1967,pdf,70,2
1968,pdf,46,1
1969,pdf,64,2
1970,pdf,55,0
1971,pdf,67,1
1972,pdf,56,1
1973,pdf,65,2
1974,pdf,78,1
1975,pdf,96,1
1976,pdf,111,1
1977,pdf,74,1
1978,pdf,70,0
1979,pdf,79,2
1980,pdf,95,1
1981,pdf,55,2
1982,pdf,83,1
1983,pdf,109,0
1984,pdf,74,0
1985,pdf,46,0
1986,pdf,111,2
1987,pdf,69,0
1988,pdf,88,2
1989,pdf,87,1
1990,pdf,97,1
1991,pdf,87,1
1992,pdf,85,0
1993,pdf,46,0
1994,pdf,102,1
1995,pdf,69,0
1996,pdf,63,0
1997,pdf,85,1
1998,pdf,58,1
1999,pdf,76,0
2000,pdf,99,1
2001,pdf,80,2
2002,pdf,70,0
2003,pdf,104,2
2004,pdf,111,1
2005,pdf,56,1
2006,pdf,97,0
2007,pdf,86,2
2008,pdf,95,1
2009,pdf,59,0
2010,pdf,66,1
2011,pdf,110,2
2012,pdf,69,2
2013,pdf,118,2
2014,pdf,120,1
2015,pdf,93,0
2016,pdf,98,0
2017,pdf,102,1
2018,pdf,66,0
2019,pdf,104,0
2020,pdf,113,0
2021,pdf,97,0
2022,pdf,49,2
2023,pdf,97,2
2024,pdf,68,1
2025,pdf,105,2
2026,pdf,88,1
2027,pdf,82,0
2028,pdf,80,1
2029,pdf,42,1
2030,pdf,41,0
2031,pdf,42,2
2032,pdf,41,2
2033,pdf,69,2
2034,pdf,45,1
2035,pdf,120,0
2036,pdf,68,1
2037,pdf,95,1
2038,pdf,92,2
2039,pdf,91,1
2040,pdf,47,0
2041,pdf,51,2
2042,pdf,54,0
2043,pdf,73,0
2044,pdf,60,2
2045,pdf,75,2
2046,pdf,58,1
2047,pdf,57,0
2048,pdf,65,1
2049,pdf,112,2
2050,pdf,40,1
2051,pdf,41,0
2052,pdf,69,1
2053,pdf,58,2
2054,pdf,62,0
2055,pdf,78,2
2056,pdf,115,0
2057,pdf,96,1
2058,pdf,66,2
2059,pdf,58,2
2060,pdf,111,2
2061,pdf,99,2
2062,pdf,87,2
2063,pdf,114,2
2064,pdf,85,2
2065,pdf,106,0
2066,pdf,67,2
2067,pdf,98,1
2068,pdf,55,0
2069,pdf,66,1
2070,pdf,81,2
2071,pdf,76,1
2072,pdf,100,1
2073,pdf,71,0
2074,pdf,76,2
2075,pdf,78,1
2076,pdf,82,2
2077,pdf,71,2
2078,pdf,96,1
2079,pdf,103,1
2080,pdf,97,2
2081,pdf,105,2
2082,pdf,75,2
2083,pdf,100,0
2084,pdf,66,1
2085,pdf,66,0
2086,pdf,44,0
2087,pdf,111,0
2088,pdf,63,1
2089,pdf,45,1
2090,pdf,111,2
2091,pdf,111,1
2092,pdf,41,0
2093,pdf,93,1
2094,pdf,69,0
2095,pdf,57,1
2096,pdf,86,1
2097,pdf,59,0
2098,pdf,71,0
2099,pdf,91,0
2100,pdf,77,2
2101,pdf,75,1
2102,pdf,114,0
2103,pdf,98,2
2104,pdf,93,1
2105,pdf,83,0
2106,pdf,76,1
2107,pdf,93,1
2108,pdf,119,0
2109,pdf,68,0
2110,pdf,51,0
2111,pdf,114,0
2112,pdf,81,0
2113,pdf,44,1
2114,pdf,66,2
2115,pdf,112,2
2116,pdf,101,2
2117,pdf,40,2
2118,pdf,91,1
2119,pdf,97,1
2120,pdf,120,2
2121,pdf,59,0
2122,pdf,107,0
2123,pdf,106,2
2124,pdf,101,0
2125,pdf,65,2
2126,pdf,91,0
2127,pdf,54,0
2128,pdf,82,1
2129,pdf,49,2
2130,pdf,44,1
2131,pdf,86,1
2132,pdf,63,2
2133,pdf,94,0
2134,pdf,88,1
2135,pdf,106,0
2136,pdf,90,0
2137,pdf,93,0
2138,pdf,70,1
2139,pdf,111,2
2140,pdf,73,1
2141,pdf,114,0
2142,pdf,53,0
2143,pdf,58,0
2144,pdf,96,0
2145,pdf,110,2
2146,pdf,109,0
2147,pdf,106,0
2148,pdf,118,1
2149,pdf,114,0
2150,pdf,115,1
2151,pdf,104,0
2152,pdf,104,1
2153,pdf,110,2
2154,pdf,84,2
2155,pdf,56,0
2156,pdf,57,1
2157,pdf,60,1
2158,pdf,117,0
2159,pdf,107,2
2160,pdf,59,2
2161,pdf,84,2
2162,pdf,66,1
2163,pdf,59,0
2164,pdf,74,2
2165,pdf,116,0
2166,pdf,45,2
2167,pdf,105,0
2168,pdf,66,0
2169,pdf,103,0
2170,pdf,98,0
2171,pdf,118,0
2172,pdf,109,0
2173,pdf,90,0
2174,pdf,107,1
2175,pdf,98,0
2176,pdf,103,0
2177,pdf,106,1
2178,pdf,62,1
2179,pdf,45,0
2180,pdf,96,2
2181,pdf,111,2
2182,pdf,55,1
2183,pdf,96,2
2184,pdf,111,2
2185,pdf,52,2
2186,pdf,67,0
2187,pdf,90,2
2188,pdf,63,0
2189,pdf,90,0
2190,pdf,118,1
2191,pdf,83,2
2192,pdf,96,2
2193,pdf,59,2
2194,pdf,118,1
2195,pdf,92,1
2196,pdf,57,0
2197,pdf,79,0
2198,pdf,59,1
2199,pdf,64,0
2200,pdf,91,1
2201,pdf,73,2
2202,pdf,80,2
2203,pdf,112,2
2204,pdf,97,0
2205,pdf,80,1
2206,pdf,114,1
2207,pdf,118,2
2208,pdf,52,0
2209,pdf,49,1
2210,pdf,117,2
2211,pdf,65,0
2212,pdf,89,0
2213,pdf,56,0
2214,pdf,75,2
2215,pdf,106,0
2216,pdf,43,1
2217,pdf,70,1
2218,pdf,101,0
2219,pdf,115,1
2220,pdf,79,2
2221,pdf,57,2
2222,pdf,111,0
2223,pdf,111,0
2224,pdf,66,2
2225,pdf,80,2
2226,pdf,83,0
2227,pdf,60,2
2228,pdf,101,0
2229,pdf,90,1
2230,pdf,46,1
2231,pdf,86,0
2232,pdf,41,2
2233,pdf,89,0
2234,pdf,61,2
2235,pdf,120,2
2236,pdf,51,0
2237,pdf,91,2
2238,pdf,99,0
2239,pdf,96,2
2240,pdf,104,2
2241,pdf,56,1
2242,pdf,48,1
2243,pdf,67,0
2244,pdf,114,0
2245,pdf,69,0
2246,pdf,88,0
2247,pdf,47,1
2248,pdf,92,1
2249,pdf,105,1
2250,pdf,83,0
2251,pdf,58,2
2252,pdf,108,0
2253,pdf,93,2
2254,pdf,52,0
2255,pdf,89,1
2256,pdf,94,0
2257,pdf,77,2
2258,pdf,91,0
2259,pdf,98,1
2260,pdf,79,0
2261,pdf,115,0
2262,pdf,50,1
2263,pdf,112,0
2264,pdf,115,1
2265,pdf,83,1
2266,pdf,108,1
2267,pdf,117,2
2268,pdf,104,1
2269,pdf,46,2
2270,pdf,88,1
2271,pdf,83,0
2272,pdf,111,0
2273,pdf,83,1
2274,pdf,111,1
2275,pdf,93,2
2276,pdf,97,2
2277,pdf,50,1
2278,pdf,50,2
2279,pdf,72,0
2280,pdf,111,2
2281,pdf,88,1
2282,pdf,94,2
2283,pdf,88,2
2284,pdf,106,2
2285,pdf,75,2
2286,pdf,118,1
2287,pdf,82,1
2288,pdf,89,2
2289,pdf,74,2
2290,pdf,62,2
2291,pdf,78,0
2292,pdf,94,1
2293,pdf,61,1
2294,pdf,112,2
2295,pdf,44,0
2296,pdf,97,2
2297,pdf,90,0
2298,pdf,86,0
2299,pdf,119,1
2300,pdf,94,0
2301,pdf,116,2
2302,pdf,77,1
2303,pdf,55,1
2304,pdf,59,0
2305,pdf,79,1
2306,pdf,47,0
2307,pdf,50,2
2308,pdf,70,2
2309,pdf,86,0
2310,pdf,93,2
2311,pdf,57,2
2312,pdf,63,2
2313,pdf,70,1
2314,pdf,57,1
2315,pdf,116,1
2316,pdf,77,1
2317,pdf,75,0
2318,pdf,47,1
2319,pdf,84,0
2320,pdf,51,1
2321,pdf,100,0
2322,pdf,78,2
2323,pdf,75,1
2324,pdf,42,0
2325,pdf,113,2
2326,pdf,44,0
2327,pdf,99,0
2328,pdf,112,0
2329,pdf,87,1
2330,pdf,70,2
2331,pdf,56,0
2332,pdf,91,1
2333,pdf,49,2
2334,pdf,69,2
2335,pdf,114,2
2336,pdf,43,1
2337,pdf,54,1
2338,pdf,97,0
2339,pdf,63,1
2340,pdf,94,1
2341,pdf,115,0
2342,pdf,67,0
2343,pdf,99,1
2344,pdf,98,1
2345,pdf,104,2
2346,pdf,118,0
2347,pdf,70,0
2348,pdf,65,1
2349,pdf,45,1
2350,pdf,47,1
2351,pdf,74,2
2352,pdf,116,2
2353,pdf,101,2
2354,pdf,46,1
2355,pdf,100,1
2356,pdf,55,0
2357,pdf,112,1
2358,pdf,42,0
2359,pdf,116,2
2360,pdf,100,1
2361,pdf,47,1
2362,pdf,99,0
2363,pdf,93,1
2364,pdf,42,2
2365,pdf,58,0
2366,pdf,62,2
2367,pdf,96,0
2368,pdf,89,2
2369,pdf,112,1
2370,pdf,118,0
2371,pdf,71,1
2372,pdf,85,0
2373,pdf,42,2
2374,pdf,105,1
2375,pdf,49,2
2376,pdf,107,1
2377,pdf,69,2
2378,pdf,91,2
2379,pdf,105,2
2380,pdf,104,1
2381,pdf,60,0
2382,pdf,72,1
2383,pdf,104,2
2384,pdf,79,0
2385,pdf,58,0
2386,pdf,87,1
2387,pdf,106,2
2388,pdf,73,1
2389,pdf,100,0
2390,pdf,48,1
2391,pdf,61,2
2392,pdf,59,0
2393,pdf,78,0
2394,pdf,89,1
2395,pdf,41,2
2396,pdf,43,1
2397,pdf,112,0
2398,pdf,78,2
2399,pdf,110,2
2400,pdf,76,0
2401,pdf,44,1
2402,pdf,55,1
2403,pdf,96,0
2404,pdf,46,2
2405,pdf,66,1
2406,pdf,44,2
2407,pdf,114,1
2408,pdf,43,2
2409,pdf,47,2
2410,pdf,63,1
2411,pdf,61,1
2412,pdf,113,1
2413,pdf,103,0
2414,pdf,73,1
2415,pdf,49,0
2416,pdf,91,0
2417,pdf,103,0
2418,pdf,112,2
2419,pdf,99,1
2420,pdf,111,2
2421,pdf,101,2
2422,pdf,110,0
2423,pdf,115,1
2424,pdf,85,0
2425,pdf,114,0
2426,pdf,45,1
2427,pdf,45,1
2428,pdf,70,1
2429,pdf,94,0
2430,pdf,62,2
2431,pdf,49,2
2432,pdf,78,1
2433,pdf,116,0
2434,pdf,120,1
2435,pdf,87,2
2436,pdf,98,2
2437,pdf,72,1
2438,pdf,56,1
2439,pdf,68,0
2440,pdf,60,2
2441,pdf,56,1
2442,pdf,77,1
2443,pdf,97,0
2444,pdf,52,0
2445,pdf,54,0
2446,pdf,67,0
2447,pdf,48,2
2448,pdf,119,0
2449,pdf,81,0
2450,pdf,74,2
2451,pdf,92,2
2452,pdf,94,2
2453,pdf,120,1
2454,pdf,117,2
2455,pdf,108,2
2456,pdf,66,2
2457,pdf,58,2
2458,pdf,112,0
2459,pdf,59,0
2460,pdf,108,1
2461,pdf,47,2
2462,pdf,89,1
2463,pdf,62,0
2464,pdf,67,1
2465,pdf,54,0
2466,pdf,99,1
2467,pdf,115,1
2468,pdf,60,2
2469,pdf,116,2
2470,pdf,90,2
2471,pdf,42,1
2472,pdf,47,1
2473,pdf,97,2
2474,pdf,102,1
2475,pdf,67,2
2476,pdf,69,2
2477,pdf,105,1
2478,pdf,114,0
2479,pdf,99,0
2480,pdf,67,0
2481,pdf,70,1
2482,pdf,59,2
2483,pdf,48,0
2484,pdf,77,0
2485,pdf,89,1
2486,pdf,41,2
2487,pdf,48,0
2488,pdf,60,1
2489,pdf,118,0
2490,pdf,100,1
2491,pdf,99,2
2492,pdf,72,1
2493,pdf,112,2
2494,pdf,98,1
2495,pdf,84,0
2496,pdf,53,0
2497,pdf,99,2
2498,pdf,102,0
2499,pdf,106,0
2500,pdf,58,1
2501,pdf,109,0
2502,pdf,65,0
2503,pdf,82,1
2504,pdf,107,2
2505,pdf,70,2
2506,pdf,42,0
2507,pdf,55,2
2508,pdf,116,1
2509,pdf,102,1
2510,pdf,60,0
2511,pdf,65,2
2512,pdf,114,0
2513,pdf,40,2
2514,pdf,49,0
2515,pdf,69,1
2516,pdf,113,0
2517,pdf,107,0
2518,pdf,109,2
2519,pdf,92,0
2520,pdf,105,2
2521,pdf,44,2
2522,pdf,97,0
2523,pdf,73,2
2524,pdf,60,0
2525,pdf,69,1
2526,pdf,93,0
2527,pdf,91,0
2528,pdf,58,0
2529,pdf,76,1
2530,pdf,55,1
2531,pdf,82,2
2532,pdf,63,0
2533,pdf,87,0
2534,pdf,89,0
2535,pdf,46,0
2536,pdf,85,0
2537,pdf,102,1
2538,pdf,90,2
2539,pdf,46,2
2540,pdf,70,0
2541,pdf,83,1
2542,pdf,72,2
2543,pdf,60,1
2544,pdf,70,0
2545,pdf,120,0
2546,pdf,52,1
2547,pdf,78,0
2548,pdf,99,2
2549,pdf,109,1
2550,pdf,54,2
2551,pdf,64,0
2552,pdf,106,0
2553,pdf,54,1
2554,pdf,85,1
2555,pdf,84,2
2556,pdf,78,0
2557,pdf,79,1
2558,pdf,105,1
2559,pdf,68,1
2560,pdf,85,1
2561,pdf,80,2
2562,pdf,89,0
2563,pdf,50,2
2564,pdf,89,2
2565,pdf,60,1
2566,pdf,78,1
2567,pdf,111,1
2568,pdf,120,0
2569,pdf,113,1
2570,pdf,67,0
2571,pdf,88,0
2572,pdf,79,0
2573,pdf,90,2
2574,pdf,81,1
2575,pdf,94,2
2576,pdf,74,0
2577,pdf,48,0
2578,pdf,96,2
2579,pdf,87,1
2580,pdf,69,2
2581,pdf,53,1
2582,pdf,66,0
2583,pdf,66,2
2584,pdf,74,1
2585,pdf,89,1
2586,pdf,94,0
2587,pdf,57,0
2588,pdf,103,2
2589,pdf,98,2
2590,pdf,119,0
2591,pdf,70,2
2592,pdf,46,1
2593,pdf,114,0
2594,pdf,80,1
2595,pdf,118,2
2596,pdf,62,1
2597,pdf,52,0
2598,pdf,45,0
2599,pdf,41,0
2600,pdf,48,2
2601,pdf,73,1
2602,pdf,89,2
2603,pdf,66,2
2604,pdf,119,1
2605,pdf,108,0
2606,pdf,66,1
2607,pdf,54,0
2608,pdf,97,2
2609,pdf,49,2
2610,pdf,40,2
2611,pdf,107,0
2612,pdf,97,2
2613,pdf,48,0
2614,pdf,106,2
2615,pdf,52,1
2616,pdf,70,0
2617,pdf,66,0
2618,pdf,64,2
2619,pdf,43,2
2620,pdf,87,2
2621,pdf,119,1
2622,pdf,64,1
2623,pdf,76,2
2624,pdf,111,0
2625,pdf,108,1
2626,pdf,111,2
2627,pdf,94,0
2628,pdf,116,1
2629,pdf,64,2
2630,pdf,76,2
